code,cprompt,crawresp,task_id,text,model
"def find_min_value(heterogeneous_list):
    if not heterogeneous_list:
        return None
    min_value = None
    for item in heterogeneous_list:
        if isinstance(item, (int, float)):
            if min_value is None or item < min_value:
                min_value = item
    return min_value","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the minimum value in a given heterogeneous list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def find_min_value(heterogeneous_list):\\n    if not heterogeneous_list:\\n        return None\\n    min_value = None\\n    for item in heterogeneous_list:\\n        if isinstance(item, (int, float)):\\n            if min_value is None or item < min_value:\\n                min_value = item\\n    return min_value\""}""
  }
]","{""code"":""def find_min_value(heterogeneous_list):\n    if not heterogeneous_list:\n        return None\n    min_value = None\n    for item in heterogeneous_list:\n        if isinstance(item, (int, float)):\n            if min_value is None or item < min_value:\n                min_value = item\n    return min_value""}",410,Write a function to find the minimum value in a given heterogeneous list.,gpt-4o-mini
"def snake_to_camel(snake_str: str) -> str:
    if not snake_str:
        return ''
    components = snake_str.split('_')
    return components[0] + ''.join(word.capitalize() for word in components[1:])","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to convert the given snake case string to camel case string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def snake_to_camel(snake_str: str) -> str:\\n    if not snake_str:\\n        return ''\\n    components = snake_str.split('_')\\n    return components[0] + ''.join(word.capitalize() for word in components[1:])\""}""
  }
]","{""code"":""def snake_to_camel(snake_str: str) -> str:\n    if not snake_str:\n        return ''\n    components = snake_str.split('_')\n    return components[0] + ''.join(word.capitalize() for word in components[1:])""}",411,Write a function to convert the given snake case string to camel case string.,gpt-4o-mini
"def remove_odd_numbers(num_list):
    return [num for num in num_list if num % 2 == 0]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to remove odd numbers from a given list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def remove_odd_numbers(num_list):\\n    return [num for num in num_list if num % 2 == 0]\""}""
  }
]","{""code"":""def remove_odd_numbers(num_list):\n    return [num for num in num_list if num % 2 == 0]""}",412,Write a python function to remove odd numbers from a given list.,gpt-4o-mini
"def extract_nth_element(tuples_list, n):
    if not isinstance(tuples_list, list) or not all(isinstance(item, tuple) for item in tuples_list):
        raise ValueError('Input must be a list of tuples.')
    if not isinstance(n, int) or n < 0:
        raise ValueError('Index n must be a non-negative integer.')
    if not tuples_list:
        return []
    if any(len(item) <= n for item in tuples_list):
        raise ValueError('Index n is out of range for one or more tuples.')
    return [item[n] for item in tuples_list]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to extract the nth element from a given list of tuples.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def extract_nth_element(tuples_list, n):\\n    if not isinstance(tuples_list, list) or not all(isinstance(item, tuple) for item in tuples_list):\\n        raise ValueError('Input must be a list of tuples.')\\n    if not isinstance(n, int) or n < 0:\\n        raise ValueError('Index n must be a non-negative integer.')\\n    if not tuples_list:\\n        return []\\n    if any(len(item) <= n for item in tuples_list):\\n        raise ValueError('Index n is out of range for one or more tuples.')\\n    return [item[n] for item in tuples_list]\""}""
  }
]","{""code"":""def extract_nth_element(tuples_list, n):\n    if not isinstance(tuples_list, list) or not all(isinstance(item, tuple) for item in tuples_list):\n        raise ValueError('Input must be a list of tuples.')\n    if not isinstance(n, int) or n < 0:\n        raise ValueError('Index n must be a non-negative integer.')\n    if not tuples_list:\n        return []\n    if any(len(item) <= n for item in tuples_list):\n        raise ValueError('Index n is out of range for one or more tuples.')\n    return [item[n] for item in tuples_list]""}",413,Write a function to extract the nth element from a given list of tuples.,gpt-4o-mini
"def any_value_exists(seq1, seq2):
    if not seq1 or not seq2:
        return False
    return any(value in seq2 for value in seq1)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to check whether any value in a sequence exists in a sequence or not.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def any_value_exists(seq1, seq2):\\n    if not seq1 or not seq2:\\n        return False\\n    return any(value in seq2 for value in seq1)\""}""
  }
]","{""code"":""def any_value_exists(seq1, seq2):\n    if not seq1 or not seq2:\n        return False\n    return any(value in seq2 for value in seq1)""}",414,Write a python function to check whether any value in a sequence exists in a sequence or not.,gpt-4o-mini
"def max_product_pair(arr):
    if len(arr) < 2:
        raise ValueError(""Array must contain at least two integers."")

    max1 = max(arr[0], arr[1])
    max2 = min(arr[0], arr[1])

    for num in arr[2:]:
        if num > max1:
            max2 = max1
            max1 = num
        elif num > max2:
            max2 = num

    return max1, max2","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find a pair with highest product from a given array of integers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def max_product_pair(arr):\\n    if len(arr) < 2:\\n        raise ValueError(\\\""Array must contain at least two integers.\\\"")\\n\\n    max1 = max(arr[0], arr[1])\\n    max2 = min(arr[0], arr[1])\\n\\n    for num in arr[2:]:\\n        if num > max1:\\n            max2 = max1\\n            max1 = num\\n        elif num > max2:\\n            max2 = num\\n\\n    return max1, max2\""}""
  }
]","{""code"":""def max_product_pair(arr):\n    if len(arr) < 2:\n        raise ValueError(\""Array must contain at least two integers.\"")\n\n    max1 = max(arr[0], arr[1])\n    max2 = min(arr[0], arr[1])\n\n    for num in arr[2:]:\n        if num > max1:\n            max2 = max1\n            max1 = num\n        elif num > max2:\n            max2 = num\n\n    return max1, max2""}",415,Write a python function to find a pair with highest product from a given array of integers.,gpt-4o-mini
"def common_first_element(tuples_list):
    if not tuples_list:
        return None
    first_elements = {t[0] for t in tuples_list if t}
    for first in first_elements:
        if all(t[0] == first for t in tuples_list if t):
            return first
    return None","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find common first element in given list of tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def common_first_element(tuples_list):\\n    if not tuples_list:\\n        return None\\n    first_elements = {t[0] for t in tuples_list if t}\\n    for first in first_elements:\\n        if all(t[0] == first for t in tuples_list if t):\\n            return first\\n    return None\""}""
  }
]","{""code"":""def common_first_element(tuples_list):\n    if not tuples_list:\n        return None\n    first_elements = {t[0] for t in tuples_list if t}\n    for first in first_elements:\n        if all(t[0] == first for t in tuples_list if t):\n            return first\n    return None""}",417,Write a function to find common first element in given list of tuple.,gpt-4o-mini
"def max_length_element(lst):
    if not lst:
        return None
    return max(lst, key=len)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the element of a list having maximum length.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def max_length_element(lst):\\n    if not lst:\\n        return None\\n    return max(lst, key=len)\""}""
  }
]","{""code"":""def max_length_element(lst):\n    if not lst:\n        return None\n    return max(lst, key=len)""}",418,Write a python function to find the element of a list having maximum length.,gpt-4o-mini
"from typing import List


def round_and_sum(numbers: List[float]) -> float:
    if not numbers:
        return 0.0
    rounded_numbers = [round(num) for num in numbers]
    total_sum = sum(rounded_numbers)
    return total_sum * len(numbers)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from typing import List\\n\\n\\ndef round_and_sum(numbers: List[float]) -> float:\\n    if not numbers:\\n        return 0.0\\n    rounded_numbers = [round(num) for num in numbers]\\n    total_sum = sum(rounded_numbers)\\n    return total_sum * len(numbers)\""}""
  }
]","{""code"":""from typing import List\n\n\ndef round_and_sum(numbers: List[float]) -> float:\n    if not numbers:\n        return 0.0\n    rounded_numbers = [round(num) for num in numbers]\n    total_sum = sum(rounded_numbers)\n    return total_sum * len(numbers)""}",419,Write a function to round every number of a given list of numbers and print the total sum multiplied by the length of the list.,gpt-4o-mini
"def cube_sum_of_even_numbers(n: int) -> int:
    if n < 1:
        return 0
    return sum((2 * i) ** 3 for i in range(1, n + 1))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the cube sum of first n even natural numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def cube_sum_of_even_numbers(n: int) -> int:\\n    if n < 1:\\n        return 0\\n    return sum((2 * i) ** 3 for i in range(1, n + 1))\""}""
  }
]","{""code"":""def cube_sum_of_even_numbers(n: int) -> int:\n    if n < 1:\n        return 0\n    return sum((2 * i) ** 3 for i in range(1, n + 1))""}",420,Write a python function to find the cube sum of first n even natural numbers.,gpt-4o-mini
"def concat_tuple_elements(tup, delimiter):
    if not isinstance(tup, tuple):
        raise ValueError('Input must be a tuple')
    if not tup:
        return ''
    return delimiter.join(str(element) for element in tup)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to concatenate each element of tuple by the delimiter.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def concat_tuple_elements(tup, delimiter):\\n    if not isinstance(tup, tuple):\\n        raise ValueError('Input must be a tuple')\\n    if not tup:\\n        return ''\\n    return delimiter.join(str(element) for element in tup)\""}""
  }
]","{""code"":""def concat_tuple_elements(tup, delimiter):\n    if not isinstance(tup, tuple):\n        raise ValueError('Input must be a tuple')\n    if not tup:\n        return ''\n    return delimiter.join(str(element) for element in tup)""}",421,Write a function to concatenate each element of tuple by the delimiter.,gpt-4o-mini
"def average_of_cubes(n: int) -> float:
    if n <= 0:
        return 0.0
    sum_of_cubes = sum(i ** 3 for i in range(1, n + 1))
    average = sum_of_cubes / n
    return average","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the average of cubes of first n natural numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def average_of_cubes(n: int) -> float:\\n    if n <= 0:\\n        return 0.0\\n    sum_of_cubes = sum(i ** 3 for i in range(1, n + 1))\\n    average = sum_of_cubes / n\\n    return average\""}""
  }
]","{""code"":""def average_of_cubes(n: int) -> float:\n    if n <= 0:\n        return 0.0\n    sum_of_cubes = sum(i ** 3 for i in range(1, n + 1))\n    average = sum_of_cubes / n\n    return average""}",422,Write a python function to find the average of cubes of first n natural numbers.,gpt-4o-mini
"def extract_rear_index_elements(input_tuple):
    if not isinstance(input_tuple, tuple):
        raise ValueError(""Input must be a tuple"")
    return [s[-1] for s in input_tuple if isinstance(s, str) and s]
","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to extract only the rear index element of each string in the given tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def extract_rear_index_elements(input_tuple):\\n    if not isinstance(input_tuple, tuple):\\n        raise ValueError(\\\""Input must be a tuple\\\"")\\n    return [s[-1] for s in input_tuple if isinstance(s, str) and s]\\n\""}""
  }
]","{""code"":""def extract_rear_index_elements(input_tuple):\n    if not isinstance(input_tuple, tuple):\n        raise ValueError(\""Input must be a tuple\"")\n    return [s[-1] for s in input_tuple if isinstance(s, str) and s]\n""}",424,Write a function to extract only the rear index element of each string in the given tuple.,gpt-4o-mini
"def count_sublists_with_element(lst, element):
    count = 0
    n = len(lst)
    for i in range(n):
        for j in range(i + 1, n + 1):
            if element in lst[i:j]:
                count += 1
    return count","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to count the number of sublists containing a particular element.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_sublists_with_element(lst, element):\\n    count = 0\\n    n = len(lst)\\n    for i in range(n):\\n        for j in range(i + 1, n + 1):\\n            if element in lst[i:j]:\\n                count += 1\\n    return count\""}""
  }
]","{""code"":""def count_sublists_with_element(lst, element):\n    count = 0\n    n = len(lst)\n    for i in range(n):\n        for j in range(i + 1, n + 1):\n            if element in lst[i:j]:\n                count += 1\n    return count""}",425,Write a function to count the number of sublists containing a particular element.,gpt-4o-mini
"def filter_odd_numbers(numbers):
    if not isinstance(numbers, list):
        raise ValueError('Input must be a list.')
    return [num for num in numbers if isinstance(num, int) and num % 2 == 0]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to filter odd numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def filter_odd_numbers(numbers):\\n    if not isinstance(numbers, list):\\n        raise ValueError('Input must be a list.')\\n    return [num for num in numbers if isinstance(num, int) and num % 2 == 0]\""}""
  }
]","{""code"":""def filter_odd_numbers(numbers):\n    if not isinstance(numbers, list):\n        raise ValueError('Input must be a list.')\n    return [num for num in numbers if isinstance(num, int) and num % 2 == 0]""}",426,Write a function to filter odd numbers.,gpt-4o-mini
"def convert_date_format(date_str: str) -> str:
    # Split the input date string by '-' and unpack it into year, month, day
    try:
        year, month, day = date_str.split('-')
    except ValueError:
        raise ValueError('Invalid date format, expected yyyy-mm-dd')

    # Validate that year, month, and day are all digits and in correct ranges
    if not (year.isdigit() and month.isdigit() and day.isdigit()):
        raise ValueError('Year, month, and day must be numerical')
    if not (1 <= int(month) <= 12):
        raise ValueError('Month must be between 1 and 12')
    if not (1 <= int(day) <= 31):
        raise ValueError('Day must be between 1 and 31')  # Simplified, does not account for month-specific days

    # Format and return the date in dd-mm-yyyy format
    return f'{day.zfill(2)}-{month.zfill(2)}-{year}'","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def convert_date_format(date_str: str) -> str:\\n    # Split the input date string by '-' and unpack it into year, month, day\\n    try:\\n        year, month, day = date_str.split('-')\\n    except ValueError:\\n        raise ValueError('Invalid date format, expected yyyy-mm-dd')\\n\\n    # Validate that year, month, and day are all digits and in correct ranges\\n    if not (year.isdigit() and month.isdigit() and day.isdigit()):\\n        raise ValueError('Year, month, and day must be numerical')\\n    if not (1 <= int(month) <= 12):\\n        raise ValueError('Month must be between 1 and 12')\\n    if not (1 <= int(day) <= 31):\\n        raise ValueError('Day must be between 1 and 31')  # Simplified, does not account for month-specific days\\n\\n    # Format and return the date in dd-mm-yyyy format\\n    return f'{day.zfill(2)}-{month.zfill(2)}-{year}'\""}""
  }
]","{""code"":""def convert_date_format(date_str: str) -> str:\n    # Split the input date string by '-' and unpack it into year, month, day\n    try:\n        year, month, day = date_str.split('-')\n    except ValueError:\n        raise ValueError('Invalid date format, expected yyyy-mm-dd')\n\n    # Validate that year, month, and day are all digits and in correct ranges\n    if not (year.isdigit() and month.isdigit() and day.isdigit()):\n        raise ValueError('Year, month, and day must be numerical')\n    if not (1 <= int(month) <= 12):\n        raise ValueError('Month must be between 1 and 12')\n    if not (1 <= int(day) <= 31):\n        raise ValueError('Day must be between 1 and 31')  # Simplified, does not account for month-specific days\n\n    # Format and return the date in dd-mm-yyyy format\n    return f'{day.zfill(2)}-{month.zfill(2)}-{year}'""}",427,Write a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.,gpt-4o-mini
"def shell_sort(arr):
    n = len(arr)
    gap = n // 2  # Start with a big gap, then reduce the gap

    while gap > 0:
        for i in range(gap, n):
            temp = arr[i]
            j = i
            while j >= gap and arr[j - gap] > temp:
                arr[j] = arr[j - gap]
                j -= gap
            arr[j] = temp
        gap //= 2
    return arr","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to sort the given array by using shell sort.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def shell_sort(arr):\\n    n = len(arr)\\n    gap = n // 2  # Start with a big gap, then reduce the gap\\n\\n    while gap > 0:\\n        for i in range(gap, n):\\n            temp = arr[i]\\n            j = i\\n            while j >= gap and arr[j - gap] > temp:\\n                arr[j] = arr[j - gap]\\n                j -= gap\\n            arr[j] = temp\\n        gap //= 2\\n    return arr\""}""
  }
]","{""code"":""def shell_sort(arr):\n    n = len(arr)\n    gap = n // 2  # Start with a big gap, then reduce the gap\n\n    while gap > 0:\n        for i in range(gap, n):\n            temp = arr[i]\n            j = i\n            while j >= gap and arr[j - gap] > temp:\n                arr[j] = arr[j - gap]\n                j -= gap\n            arr[j] = temp\n        gap //= 2\n    return arr""}",428,Write a function to sort the given array by using shell sort.,gpt-4o-mini
"def extract_elementwise_and_tuples(tuple1, tuple2):
    if not isinstance(tuple1, tuple) or not isinstance(tuple2, tuple):
        raise ValueError(""Both inputs must be tuples."")
    if len(tuple1) != len(tuple2):
        raise ValueError(""Tuples must be of the same length."")
    elementwise = [a * b for a, b in zip(tuple1, tuple2)]
    combined_tuples = [(tuple1[i], tuple2[i]) for i in range(len(tuple1))]
    return elementwise, combined_tuples","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to extract the elementwise and tuples from the given two tuples.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def extract_elementwise_and_tuples(tuple1, tuple2):\\n    if not isinstance(tuple1, tuple) or not isinstance(tuple2, tuple):\\n        raise ValueError(\\\""Both inputs must be tuples.\\\"")\\n    if len(tuple1) != len(tuple2):\\n        raise ValueError(\\\""Tuples must be of the same length.\\\"")\\n    elementwise = [a * b for a, b in zip(tuple1, tuple2)]\\n    combined_tuples = [(tuple1[i], tuple2[i]) for i in range(len(tuple1))]\\n    return elementwise, combined_tuples\""}""
  }
]","{""code"":""def extract_elementwise_and_tuples(tuple1, tuple2):\n    if not isinstance(tuple1, tuple) or not isinstance(tuple2, tuple):\n        raise ValueError(\""Both inputs must be tuples.\"")\n    if len(tuple1) != len(tuple2):\n        raise ValueError(\""Tuples must be of the same length.\"")\n    elementwise = [a * b for a, b in zip(tuple1, tuple2)]\n    combined_tuples = [(tuple1[i], tuple2[i]) for i in range(len(tuple1))]\n    return elementwise, combined_tuples""}",429,Write a function to extract the elementwise and tuples from the given two tuples.,gpt-4o-mini
"def find_directrix(a: float, b: float, c: float) -> float:
    if a == 0:
        raise ValueError(""Coefficient 'a' cannot be zero for a parabola."")
    vertex_y = -(b / (2 * a))
    directrix = vertex_y - (1 / (4 * a))
    return directrix","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the directrix of a parabola.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def find_directrix(a: float, b: float, c: float) -> float:\\n    if a == 0:\\n        raise ValueError(\\\""Coefficient 'a' cannot be zero for a parabola.\\\"")\\n    vertex_y = -(b / (2 * a))\\n    directrix = vertex_y - (1 / (4 * a))\\n    return directrix\""}""
  }
]","{""code"":""def find_directrix(a: float, b: float, c: float) -> float:\n    if a == 0:\n        raise ValueError(\""Coefficient 'a' cannot be zero for a parabola.\"")\n    vertex_y = -(b / (2 * a))\n    directrix = vertex_y - (1 / (4 * a))\n    return directrix""}",430,Write a function to find the directrix of a parabola.,gpt-4o-mini
"def have_common_element(list1, list2):
    if not list1 or not list2:
        return False
    return bool(set(list1) & set(list2))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that takes two lists and returns true if they have at least one common element.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def have_common_element(list1, list2):\\n    if not list1 or not list2:\\n        return False\\n    return bool(set(list1) & set(list2))\""}""
  }
]","{""code"":""def have_common_element(list1, list2):\n    if not list1 or not list2:\n        return False\n    return bool(set(list1) & set(list2))""}",431,Write a function that takes two lists and returns true if they have at least one common element.,gpt-4o-mini
