code,cprompt,crawresp,task_id,text,model
"def positive_ratio(numbers):
    if not numbers:  # Handle the edge case of an empty list
        return 0.0
    positive_count = sum(1 for num in numbers if num > 0)
    return positive_count / len(numbers)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the ration of positive numbers in an array of integers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def positive_ratio(numbers):\\n    if not numbers:  # Handle the edge case of an empty list\\n        return 0.0\\n    positive_count = sum(1 for num in numbers if num > 0)\\n    return positive_count / len(numbers)\""}""
  }
]","{""code"":""def positive_ratio(numbers):\n    if not numbers:  # Handle the edge case of an empty list\n        return 0.0\n    positive_count = sum(1 for num in numbers if num > 0)\n    return positive_count / len(numbers)""}",442,Write a function to find the ration of positive numbers in an array of integers.,gpt-4o
"def largest_negative(nums):
    if not nums:  # Edge case: empty list
        return None
    largest_neg = None
    for num in nums:
        if num < 0:  # Check if number is negative
            if largest_neg is None or num > largest_neg:
                largest_neg = num
    return largest_neg","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the largest negative number from the given list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def largest_negative(nums):\\n    if not nums:  # Edge case: empty list\\n        return None\\n    largest_neg = None\\n    for num in nums:\\n        if num < 0:  # Check if number is negative\\n            if largest_neg is None or num > largest_neg:\\n                largest_neg = num\\n    return largest_neg\""}""
  }
]","{""code"":""def largest_negative(nums):\n    if not nums:  # Edge case: empty list\n        return None\n    largest_neg = None\n    for num in nums:\n        if num < 0:  # Check if number is negative\n            if largest_neg is None or num > largest_neg:\n                largest_neg = num\n    return largest_neg""}",443,Write a python function to find the largest negative number from the given list.,gpt-4o
"from typing import List, Tuple


def trim_tuples_by_k(tuple_list: List[Tuple], k: int) -> List[Tuple]:
    if k < 0:
        raise ValueError(""k should be a non-negative integer"")
    return [t[k:-k] if k else t for t in tuple_list]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to trim each tuple by k in the given tuple list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from typing import List, Tuple\\n\\n\\ndef trim_tuples_by_k(tuple_list: List[Tuple], k: int) -> List[Tuple]:\\n    if k < 0:\\n        raise ValueError(\\\""k should be a non-negative integer\\\"")\\n    return [t[k:-k] if k else t for t in tuple_list]\""}""
  }
]","{""code"":""from typing import List, Tuple\n\n\ndef trim_tuples_by_k(tuple_list: List[Tuple], k: int) -> List[Tuple]:\n    if k < 0:\n        raise ValueError(\""k should be a non-negative integer\"")\n    return [t[k:-k] if k else t for t in tuple_list]""}",444,Write a function to trim each tuple by k in the given tuple list.,gpt-4o
"def index_wise_multiply(tuple1, tuple2):
    if not tuple1 or not tuple2:
        return ()
    min_length = min(len(tuple1), len(tuple2))
    return tuple(tuple1[i] * tuple2[i] for i in range(min_length))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to perform index wise multiplication of tuple elements in the given two tuples.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def index_wise_multiply(tuple1, tuple2):\\n    if not tuple1 or not tuple2:\\n        return ()\\n    min_length = min(len(tuple1), len(tuple2))\\n    return tuple(tuple1[i] * tuple2[i] for i in range(min_length))\""}""
  }
]","{""code"":""def index_wise_multiply(tuple1, tuple2):\n    if not tuple1 or not tuple2:\n        return ()\n    min_length = min(len(tuple1), len(tuple2))\n    return tuple(tuple1[i] * tuple2[i] for i in range(min_length))""}",445,Write a function to perform index wise multiplication of tuple elements in the given two tuples.,gpt-4o
"def count_elements_in_tuple(elements_list, data_tuple):
    """"""
    Count occurrences of all elements from a list in a tuple.

    :param elements_list: list of elements to count
    :param data_tuple: tuple where the elements will be counted
    :return: dictionary with element as key and count as value
    """"""
    if not isinstance(elements_list, list) or not isinstance(data_tuple, tuple):
        raise ValueError(""Invalid input types. 'elements_list' must be a list and 'data_tuple' must be a tuple."")
    
    element_count = {}
    for element in elements_list:
        element_count[element] = data_tuple.count(element)
        
    return element_count","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to count the occurence of all elements of list in a tuple.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_elements_in_tuple(elements_list, data_tuple):\\n    \\\""\\\""\\\""\\n    Count occurrences of all elements from a list in a tuple.\\n\\n    :param elements_list: list of elements to count\\n    :param data_tuple: tuple where the elements will be counted\\n    :return: dictionary with element as key and count as value\\n    \\\""\\\""\\\""\\n    if not isinstance(elements_list, list) or not isinstance(data_tuple, tuple):\\n        raise ValueError(\\\""Invalid input types. 'elements_list' must be a list and 'data_tuple' must be a tuple.\\\"")\\n    \\n    element_count = {}\\n    for element in elements_list:\\n        element_count[element] = data_tuple.count(element)\\n        \\n    return element_count\""}""
  }
]","{""code"":""def count_elements_in_tuple(elements_list, data_tuple):\n    \""\""\""\n    Count occurrences of all elements from a list in a tuple.\n\n    :param elements_list: list of elements to count\n    :param data_tuple: tuple where the elements will be counted\n    :return: dictionary with element as key and count as value\n    \""\""\""\n    if not isinstance(elements_list, list) or not isinstance(data_tuple, tuple):\n        raise ValueError(\""Invalid input types. 'elements_list' must be a list and 'data_tuple' must be a tuple.\"")\n    \n    element_count = {}\n    for element in elements_list:\n        element_count[element] = data_tuple.count(element)\n        \n    return element_count""}",446,Write a python function to count the occurence of all elements of list in a tuple.,gpt-4o
"def cube_elements(input_list):
    """"""
    Returns a new list with the cubes of each element from the input list.

    :param input_list: List of numerical elements to be cubed
    :return: List with cubed values
    """"""
    return [el ** 3 for el in input_list]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find cubes of individual elements in a list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def cube_elements(input_list):\\n    \\\""\\\""\\\""\\n    Returns a new list with the cubes of each element from the input list.\\n\\n    :param input_list: List of numerical elements to be cubed\\n    :return: List with cubed values\\n    \\\""\\\""\\\""\\n    return [el ** 3 for el in input_list]\""}""
  }
]","{""code"":""def cube_elements(input_list):\n    \""\""\""\n    Returns a new list with the cubes of each element from the input list.\n\n    :param input_list: List of numerical elements to be cubed\n    :return: List with cubed values\n    \""\""\""\n    return [el ** 3 for el in input_list]""}",447,Write a function to find cubes of individual elements in a list.,gpt-4o
"def sum_of_perrin_numbers(n: int) -> int:
    if n < 0:
        raise ValueError(""The input must be a non-negative integer"")
    
    # Handle the first cases directly
    if n == 0:
        return 3
    elif n == 1:
        return 3
    elif n == 2:
        return 5
    
    # Initialize first three Perrin numbers
    perrin = [3, 3, 5]
    
    # Calculate Perrin numbers up to n and sum them
    total_sum = sum(perrin)
    for i in range(3, n + 1):
        new_perrin = perrin[i-2] + perrin[i-3]
        total_sum += new_perrin
        perrin.append(new_perrin)
    
    return total_sum","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to calculate the sum of perrin numbers.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def sum_of_perrin_numbers(n: int) -> int:\\n    if n < 0:\\n        raise ValueError(\\\""The input must be a non-negative integer\\\"")\\n    \\n    # Handle the first cases directly\\n    if n == 0:\\n        return 3\\n    elif n == 1:\\n        return 3\\n    elif n == 2:\\n        return 5\\n    \\n    # Initialize first three Perrin numbers\\n    perrin = [3, 3, 5]\\n    \\n    # Calculate Perrin numbers up to n and sum them\\n    total_sum = sum(perrin)\\n    for i in range(3, n + 1):\\n        new_perrin = perrin[i-2] + perrin[i-3]\\n        total_sum += new_perrin\\n        perrin.append(new_perrin)\\n    \\n    return total_sum\""}""
  }
]","{""code"":""def sum_of_perrin_numbers(n: int) -> int:\n    if n < 0:\n        raise ValueError(\""The input must be a non-negative integer\"")\n    \n    # Handle the first cases directly\n    if n == 0:\n        return 3\n    elif n == 1:\n        return 3\n    elif n == 2:\n        return 5\n    \n    # Initialize first three Perrin numbers\n    perrin = [3, 3, 5]\n    \n    # Calculate Perrin numbers up to n and sum them\n    total_sum = sum(perrin)\n    for i in range(3, n + 1):\n        new_perrin = perrin[i-2] + perrin[i-3]\n        total_sum += new_perrin\n        perrin.append(new_perrin)\n    \n    return total_sum""}",448,Write a function to calculate the sum of perrin numbers.,gpt-4o
"def extract_strings_of_size(input_list, size):
    if not isinstance(input_list, list) or not isinstance(size, int) or size < 0:
        raise ValueError(""Invalid input: input_list must be a list and size must be a non-negative integer."")
        
    result = [s for s in input_list if isinstance(s, str) and len(s) == size]
    return result","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to extract specified size of strings from a given list of string values.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def extract_strings_of_size(input_list, size):\\n    if not isinstance(input_list, list) or not isinstance(size, int) or size < 0:\\n        raise ValueError(\\\""Invalid input: input_list must be a list and size must be a non-negative integer.\\\"")\\n        \\n    result = [s for s in input_list if isinstance(s, str) and len(s) == size]\\n    return result\""}""
  }
]","{""code"":""def extract_strings_of_size(input_list, size):\n    if not isinstance(input_list, list) or not isinstance(size, int) or size < 0:\n        raise ValueError(\""Invalid input: input_list must be a list and size must be a non-negative integer.\"")\n        \n    result = [s for s in input_list if isinstance(s, str) and len(s) == size]\n    return result""}",450,Write a function to extract specified size of strings from a given list of string values.,gpt-4o
"def remove_whitespaces(input_string: str) -> str:
    return ''.join(input_string.split())","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to remove all whitespaces from the given string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def remove_whitespaces(input_string: str) -> str:\\n    return ''.join(input_string.split())\""}""
  }
]","{""code"":""def remove_whitespaces(input_string: str) -> str:\n    return ''.join(input_string.split())""}",451,Write a function to remove all whitespaces from the given string.,gpt-4o
"def calculate_loss(cost_price: float, selling_price: float) -> float:
    return max(0, cost_price - selling_price)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that gives loss amount on a sale if the given amount has loss else return 0.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def calculate_loss(cost_price: float, selling_price: float) -> float:\\n    return max(0, cost_price - selling_price)\""}""
  }
]","{""code"":""def calculate_loss(cost_price: float, selling_price: float) -> float:\n    return max(0, cost_price - selling_price)""}",452,Write a function that gives loss amount on a sale if the given amount has loss else return 0.,gpt-4o
"def sum_of_even_factors(n: int) -> int:
    if n < 1:
        return 0
    
    even_sum = 0
    for i in range(2, n + 1, 2):
        if n % i == 0:
            even_sum += i
    
    return even_sum","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the sum of even factors of a number.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def sum_of_even_factors(n: int) -> int:\\n    if n < 1:\\n        return 0\\n    \\n    even_sum = 0\\n    for i in range(2, n + 1, 2):\\n        if n % i == 0:\\n            even_sum += i\\n    \\n    return even_sum\""}""
  }
]","{""code"":""def sum_of_even_factors(n: int) -> int:\n    if n < 1:\n        return 0\n    \n    even_sum = 0\n    for i in range(2, n + 1, 2):\n        if n % i == 0:\n            even_sum += i\n    \n    return even_sum""}",453,Write a python function to find the sum of even factors of a number.,gpt-4o
"import re

def contains_z(word: str) -> bool:
    """"""
    Returns True if the word contains the letter 'z', False otherwise
    """"""
    return bool(re.search(r'z', word, re.IGNORECASE))","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function that matches a word containing 'z'.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""import re\\n\\ndef contains_z(word: str) -> bool:\\n    \\\""\\\""\\\""\\n    Returns True if the word contains the letter 'z', False otherwise\\n    \\\""\\\""\\\""\\n    return bool(re.search(r'z', word, re.IGNORECASE))\""}""
  }
]","{""code"":""import re\n\ndef contains_z(word: str) -> bool:\n    \""\""\""\n    Returns True if the word contains the letter 'z', False otherwise\n    \""\""\""\n    return bool(re.search(r'z', word, re.IGNORECASE))""}",454,Write a function that matches a word containing 'z'.,gpt-4o
"def is_31_days(month: int) -> bool:
    """"""
    Checks if the given month has 31 days.

    Args:
    month (int): The month number (1 for January, ..., 12 for December).

    Returns:
    bool: True if the month has 31 days, False otherwise.
    """"""
    if month < 1 or month > 12:
        raise ValueError(""Month must be between 1 and 12"")
    return month in {1, 3, 5, 7, 8, 10, 12}","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to check whether the given month number contains 31 days or not.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def is_31_days(month: int) -> bool:\\n    \\\""\\\""\\\""\\n    Checks if the given month has 31 days.\\n\\n    Args:\\n    month (int): The month number (1 for January, ..., 12 for December).\\n\\n    Returns:\\n    bool: True if the month has 31 days, False otherwise.\\n    \\\""\\\""\\\""\\n    if month < 1 or month > 12:\\n        raise ValueError(\\\""Month must be between 1 and 12\\\"")\\n    return month in {1, 3, 5, 7, 8, 10, 12}\""}""
  }
]","{""code"":""def is_31_days(month: int) -> bool:\n    \""\""\""\n    Checks if the given month has 31 days.\n\n    Args:\n    month (int): The month number (1 for January, ..., 12 for December).\n\n    Returns:\n    bool: True if the month has 31 days, False otherwise.\n    \""\""\""\n    if month < 1 or month > 12:\n        raise ValueError(\""Month must be between 1 and 12\"")\n    return month in {1, 3, 5, 7, 8, 10, 12}""}",455,Write a function to check whether the given month number contains 31 days or not.,gpt-4o
"def reverse_strings(string_list):
    if not isinstance(string_list, list):
        raise TypeError(""Input should be a list of strings"")
    return [s[::-1] for s in string_list if isinstance(s, str)]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to reverse each string in a given list of string values.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def reverse_strings(string_list):\\n    if not isinstance(string_list, list):\\n        raise TypeError(\\\""Input should be a list of strings\\\"")\\n    return [s[::-1] for s in string_list if isinstance(s, str)]\""}""
  }
]","{""code"":""def reverse_strings(string_list):\n    if not isinstance(string_list, list):\n        raise TypeError(\""Input should be a list of strings\"")\n    return [s[::-1] for s in string_list if isinstance(s, str)]""}",456,Write a function to reverse each string in a given list of string values.,gpt-4o
"def find_min_sublist(lst):
    if not lst or all(isinstance(i, list) for i in lst) is False:
        return []
    min_length = float('inf')
    min_sublist = []
    for sublist in lst:
        if isinstance(sublist, list):
            if 0 < len(sublist) < min_length:
                min_length = len(sublist)
                min_sublist = sublist
    return min_sublist","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to find the sublist having minimum length.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def find_min_sublist(lst):\\n    if not lst or all(isinstance(i, list) for i in lst) is False:\\n        return []\\n    min_length = float('inf')\\n    min_sublist = []\\n    for sublist in lst:\\n        if isinstance(sublist, list):\\n            if 0 < len(sublist) < min_length:\\n                min_length = len(sublist)\\n                min_sublist = sublist\\n    return min_sublist\""}""
  }
]","{""code"":""def find_min_sublist(lst):\n    if not lst or all(isinstance(i, list) for i in lst) is False:\n        return []\n    min_length = float('inf')\n    min_sublist = []\n    for sublist in lst:\n        if isinstance(sublist, list):\n            if 0 < len(sublist) < min_length:\n                min_length = len(sublist)\n                min_sublist = sublist\n    return min_sublist""}",457,Write a python function to find the sublist having minimum length.,gpt-4o
"def calculate_rectangle_area(length: float, width: float) -> float:
    if length < 0 or width < 0:
        raise ValueError(""Length and width must be non-negative."")
    return length * width","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find the area of a rectangle.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def calculate_rectangle_area(length: float, width: float) -> float:\\n    if length < 0 or width < 0:\\n        raise ValueError(\\\""Length and width must be non-negative.\\\"")\\n    return length * width\""}""
  }
]","{""code"":""def calculate_rectangle_area(length: float, width: float) -> float:\n    if length < 0 or width < 0:\n        raise ValueError(\""Length and width must be non-negative.\"")\n    return length * width""}",458,Write a function to find the area of a rectangle.,gpt-4o
"import re

def remove_uppercase_substrings(input_string: str) -> str:
    return re.sub(r'[A-Z]+', '', input_string)","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to remove uppercase substrings from a given string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""import re\\n\\ndef remove_uppercase_substrings(input_string: str) -> str:\\n    return re.sub(r'[A-Z]+', '', input_string)\""}""
  }
]","{""code"":""import re\n\ndef remove_uppercase_substrings(input_string: str) -> str:\n    return re.sub(r'[A-Z]+', '', input_string)""}",459,Write a function to remove uppercase substrings from a given string.,gpt-4o
"def get_first_elements(lists):
    """"""
    Extract the first element from each sublist in a list of lists.
    :param lists: List[List[Any]] - The list of sublists
    :return: List[Any] - A list containing the first element of each sublist
    """"""
    return [sublist[0] for sublist in lists if sublist]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to get the first element of each sublist.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def get_first_elements(lists):\\n    \\\""\\\""\\\""\\n    Extract the first element from each sublist in a list of lists.\\n    :param lists: List[List[Any]] - The list of sublists\\n    :return: List[Any] - A list containing the first element of each sublist\\n    \\\""\\\""\\\""\\n    return [sublist[0] for sublist in lists if sublist]\""}""
  }
]","{""code"":""def get_first_elements(lists):\n    \""\""\""\n    Extract the first element from each sublist in a list of lists.\n    :param lists: List[List[Any]] - The list of sublists\n    :return: List[Any] - A list containing the first element of each sublist\n    \""\""\""\n    return [sublist[0] for sublist in lists if sublist]""}",460,Write a python function to get the first element of each sublist.,gpt-4o
"def count_upper_case_chars(input_string: str) -> int:
    return sum(1 for char in input_string if char.isupper())","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a python function to count the upper case characters in a given string.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""def count_upper_case_chars(input_string: str) -> int:\\n    return sum(1 for char in input_string if char.isupper())\""}""
  }
]","{""code"":""def count_upper_case_chars(input_string: str) -> int:\n    return sum(1 for char in input_string if char.isupper())""}",461,Write a python function to count the upper case characters in a given string.,gpt-4o
"from itertools import combinations
from typing import List, Any

def find_combinations(input_list: List[Any]) -> List[List[Any]]:
    all_combinations = []
    n = len(input_list)
    for r in range(n + 1):
        all_combinations.extend(combinations(input_list, r))
    return [list(tup) for tup in all_combinations]","[
  {
    ""role"": ""user"",
    ""content"": ""\nYou are an expert Python programmer. You need to write a function based on the following specification.\n\nTask description:\nWrite a function to find all possible combinations of the elements of a given list.\n\nRequirements:\n1. Write a complete function implementation that satisfies the task description\n2. Write clean, efficient, and well-structured code\n3. Include necessary imports if needed\n4. Ensure the implementation handles edge cases\n5. Include the complete function definition with signature\n6. Do NOT include test cases or example usage\n\nProvide ONLY the code implementation without any explanation, comments, or markdown formatting.\n""
  },
  {
    ""role"": ""assistant"",
    ""content"": ""{\""code\"":\""from itertools import combinations\\nfrom typing import List, Any\\n\\ndef find_combinations(input_list: List[Any]) -> List[List[Any]]:\\n    all_combinations = []\\n    n = len(input_list)\\n    for r in range(n + 1):\\n        all_combinations.extend(combinations(input_list, r))\\n    return [list(tup) for tup in all_combinations]\""}""
  }
]","{""code"":""from itertools import combinations\nfrom typing import List, Any\n\ndef find_combinations(input_list: List[Any]) -> List[List[Any]]:\n    all_combinations = []\n    n = len(input_list)\n    for r in range(n + 1):\n        all_combinations.extend(combinations(input_list, r))\n    return [list(tup) for tup in all_combinations]""}",462,Write a function to find all possible combinations of the elements of a given list.,gpt-4o
